prices,market_caps,total_volumes,date,year
1.0,451600.0,106894.0,2015-08-19 00:00:00.000,2015
1.0,451600.0,107161.0,2015-08-20 00:00:00.000,2015
1.0,451600.0,4990.0,2015-08-21 00:00:00.000,2015
1.0,451600.0,3221.0,2015-08-22 00:00:00.000,2015
1.0,451600.0,512.0,2015-08-23 00:00:00.000,2015
1.0,451600.0,10766.0,2015-08-24 00:00:00.000,2015
1.0,451600.0,466067.0,2015-08-25 00:00:00.000,2015
1.0,451600.0,31738.0,2015-08-26 00:00:00.000,2015
1.0,451600.0,1422.0,2015-08-27 00:00:00.000,2015
1.0,451600.0,7623.0,2015-08-28 00:00:00.000,2015
1.0,451600.0,961.0,2015-08-29 00:00:00.000,2015
1.0,451600.0,3479.0,2015-08-30 00:00:00.000,2015
1.0,451600.0,3974.0,2015-08-31 00:00:00.000,2015
1.0,451600.0,8940.0,2015-09-01 00:00:00.000,2015
1.0,451600.0,1866.0,2015-09-02 00:00:00.000,2015
1.0,451600.0,762.0,2015-09-03 00:00:00.000,2015
1.0,451600.0,600.0,2015-09-04 00:00:00.000,2015
1.0,451600.0,2551.0,2015-09-05 00:00:00.000,2015
1.0,451600.0,22060.0,2015-09-06 00:00:00.000,2015
1.0,451600.0,25442.0,2015-09-07 00:00:00.000,2015
1.0,451600.0,6069.0,2015-09-08 00:00:00.000,2015
1.0,451600.0,5378.0,2015-09-09 00:00:00.000,2015
1.0,451600.0,104607.0,2015-09-10 00:00:00.000,2015
1.0,451600.0,34814.0,2015-09-11 00:00:00.000,2015
1.0,451600.0,4216.0,2015-09-12 00:00:00.000,2015
1.0,451600.0,790.0,2015-09-13 00:00:00.000,2015
1.0,451600.0,214.0,2015-09-14 00:00:00.000,2015
1.0,451600.0,46377.0,2015-09-15 00:00:00.000,2015
1.0,451600.0,100573.0,2015-09-16 00:00:00.000,2015
1.0,451600.0,14465.0,2015-09-17 00:00:00.000,2015
1.0,451600.0,24572.0,2015-09-18 00:00:00.000,2015
1.0,451600.0,917.0,2015-09-19 00:00:00.000,2015
1.0,451600.0,101.0,2015-09-20 00:00:00.000,2015
1.0,451600.0,9471.0,2015-09-22 00:00:00.000,2015
1.0,451600.0,19997.0,2015-09-23 00:00:00.000,2015
1.0,451600.0,5751.0,2015-09-24 00:00:00.000,2015
1.0,451600.0,103469.0,2015-09-25 00:00:00.000,2015
1.0,451600.0,608.0,2015-09-26 00:00:00.000,2015
1.0,451600.0,542.0,2015-09-27 00:00:00.000,2015
1.0,451600.0,1982.0,2015-09-28 00:00:00.000,2015
1.0,451600.0,395468.0,2015-09-29 00:00:00.000,2015
1.0,451600.0,418533.0,2015-09-30 00:00:00.000,2015
1.0,451600.0,142978.0,2015-10-01 00:00:00.000,2015
1.0,451600.0,178994.0,2015-10-02 00:00:00.000,2015
1.0,451600.0,3750.0,2015-10-03 00:00:00.000,2015
1.0,451600.0,365080.0,2015-10-04 00:00:00.000,2015
1.0,451600.0,3452.0,2015-10-05 00:00:00.000,2015
1.0,451600.0,17780.0,2015-10-06 00:00:00.000,2015
1.0,451600.0,55902.0,2015-10-07 00:00:00.000,2015
1.0,451600.0,8079.0,2015-10-08 00:00:00.000,2015
1.0,451600.0,4253.0,2015-10-09 00:00:00.000,2015
1.0,451600.0,1819.0,2015-10-10 00:00:00.000,2015
1.0,451600.0,116.0,2015-10-11 00:00:00.000,2015
1.0,451600.0,47949.0,2015-10-12 00:00:00.000,2015
1.0,451600.0,25982.0,2015-10-13 00:00:00.000,2015
1.0,451600.0,126516.0,2015-10-14 00:00:00.000,2015
1.0,451600.0,8070.0,2015-10-15 00:00:00.000,2015
1.0,451600.0,98610.0,2015-10-16 00:00:00.000,2015
1.0,451600.0,37798.0,2015-10-17 00:00:00.000,2015
1.0,451600.0,3565.0,2015-10-18 00:00:00.000,2015
1.0,451600.0,3712.0,2015-10-19 00:00:00.000,2015
1.0,451600.0,5951.0,2015-10-20 00:00:00.000,2015
1.0,451600.0,30330.0,2015-10-21 00:00:00.000,2015
1.0,451600.0,42407.0,2015-10-22 00:00:00.000,2015
1.0,451600.0,76000.0,2015-10-23 00:00:00.000,2015
1.0,451600.0,115659.0,2015-10-24 00:00:00.000,2015
1.0,451600.0,74005.0,2015-10-25 00:00:00.000,2015
1.0,451600.0,191117.0,2015-10-26 00:00:00.000,2015
1.0,451600.0,11647.0,2015-10-27 00:00:00.000,2015
1.0,451600.0,51255.0,2015-10-28 00:00:00.000,2015
1.0,451600.0,64636.0,2015-10-29 00:00:00.000,2015
1.0,451600.0,229115.0,2015-10-30 00:00:00.000,2015
1.0,451600.0,25791.0,2015-10-31 00:00:00.000,2015
1.0,451600.0,24088.0,2015-11-01 00:00:00.000,2015
1.0,451600.0,20445.0,2015-11-02 00:00:00.000,2015
1.0,451600.0,17806.0,2015-11-03 00:00:00.000,2015
1.0,451600.0,100936.0,2015-11-04 00:00:00.000,2015
1.0,451600.0,168417.0,2015-11-05 00:00:00.000,2015
1.0,451600.0,227269.0,2015-11-06 00:00:00.000,2015
1.0,451600.0,369740.0,2015-11-07 00:00:00.000,2015
1.0,451600.0,1258310.0,2015-11-08 00:00:00.000,2015
1.0,451600.0,15103.0,2015-11-09 00:00:00.000,2015
1.0,451600.0,15769.0,2015-11-10 00:00:00.000,2015
1.0,451600.0,26146.0,2015-11-11 00:00:00.000,2015
1.0,451600.0,24572.0,2015-11-12 00:00:00.000,2015
1.0,451600.0,36010.0,2015-11-13 00:00:00.000,2015
1.0,451600.0,68635.0,2015-11-14 00:00:00.000,2015
1.0,451600.0,12193.0,2015-11-15 00:00:00.000,2015
1.0,451600.0,28790.0,2015-11-16 00:00:00.000,2015
1.0,451600.0,14532.0,2015-11-17 00:00:00.000,2015
1.0,451600.0,21419.0,2015-11-18 00:00:00.000,2015
1.0,451600.0,6311.0,2015-11-19 00:00:00.000,2015
1.0,451600.0,20001.0,2015-11-20 00:00:00.000,2015
1.0,451600.0,8107.0,2015-11-21 00:00:00.000,2015
